Effective date ,S&P 500 Energy ,S&P 500 Health Care ,S&P 500 Information Technology ,S&P 500 Communication Services ,S&P 500 Consumer Discretionary ,S&P 500 Consumer Staples ,S&P 500 Financials ,S&P 500 Industrials ,S&P 500 Materials ,S&P 500 Real Estate ,S&P 500 Utilities 
27/12/2018,0.6402684,1.070017,0.7711028,0.5292923,0.2419072,1.0217163,1.1064971,1.244665,1.8467191,0.2350729,0.8728696
28/12/2018,-0.8944292,0.0415371,-0.2498242,-0.1875225,0.2997081,-0.0557607,0.0153061,-0.3231258,-0.6044113,0.2188868,-0.0074596
31/12/2018,0.4524351,1.3873699,0.950782,0.2818123,1.0917652,0.4020855,0.9794419,1.007918,0.8022923,0.0312012,0.1939647
02/01/2019,2.0704129,-1.3514053,0.0670765,1.253783,0.9277031,-0.4215528,0.73756,0.4500516,0.4516455,-2.2821792,-1.7683631
03/01/2019,-1.1043087,-2.2173847,-5.0677661,-1.4517506,-2.1819334,-0.7273707,-2.2767163,-2.9562982,-2.7637164,0.4947598,0.0795877
04/01/2019,3.5835261,3.0049185,4.3952217,4.065569,3.4969023,2.147703,3.2842408,3.8505203,3.909332,1.0269984,1.4844549
07/01/2019,1.2922577,0.4101451,0.8616776,0.7633058,2.3581125,-0.2770504,0.2310329,0.6759588,0.3236347,0.7859987,-0.7127132
08/01/2019,0.830476,0.946088,0.8965726,1.583913,1.1427173,0.9647587,0,1.4079919,1.0142995,1.7833004,1.2590198
09/01/2019,1.5015347,0.3183576,1.2354896,-0.3592977,0.464503,-0.9668482,0.5155278,0.6299747,0.0798379,-0.4290749,-0.6532309
10/01/2019,0.3263211,0.2422121,0.4631628,0.1973058,-0.2335858,0.6089902,0.1183578,1.4418217,0.8713795,1.5492741,1.4084507
11/01/2019,-0.626667,0.3274291,-0.1378607,-0.135805,-0.0301717,0.302652,0.1724011,-0.1223776,-0.4015087,0.2374337,-0.4384026
14/01/2019,-0.1854761,-1.162905,-0.9161564,-0.407969,-0.6808798,-0.4884396,0.7252969,-0.0280063,-0.7696066,-0.3023889,-2.2312673
15/01/2019,0.2994994,1.7434979,1.4810325,1.7409708,1.1340707,0.9551424,0.8079477,-0.3204118,-0.6463129,1.0615711,1.2678828
16/01/2019,-0.1525719,-0.1524956,0.046359,-0.4026305,-0.1574462,-0.5368775,2.2034432,0.1194428,0.4088966,0.5502201,0.2728258
17/01/2019,0.9779524,0.9007069,0.6683301,0.3773076,0.6777253,0.3944513,0.5425383,1.6491517,1.6844573,0.4676152,0.4248975
18/01/2019,1.9348005,1.1827832,1.4933168,0.5235602,1.2984994,1.206903,1.7107309,1.8571256,1.6383495,0.311943,0.1187648
22/01/2019,-2.2013446,-0.7153748,-1.7643929,-1.9564637,-1.7941242,-1.0067613,-1.0865536,-2.07066,-1.3671642,-0.1579545,0.144573
23/01/2019,-0.9996747,0.1255614,0.4137294,0.2451815,0.223555,1.1689871,0.0351329,0.1834132,-0.6476606,0.0939339,1.080881
24/01/2019,0.5957857,-0.8633579,0.9292661,0.0271758,0.5312579,-1.3020012,0.2036994,0.5595952,-0.557451,0.3852613,0.4833925
25/01/2019,1.1823368,0.1410918,1.4480819,1.012022,1.0485506,-0.2405337,0.8552001,1.2864332,1.9175984,1.1759496,-1.326579
28/01/2019,-1.0307947,-1.1378322,-1.3997789,-1.1430877,-0.7153903,0.4633903,-0.2664319,-1.0004748,-0.0811518,0.9580314,-0.4616805
29/01/2019,0.3174603,0.4688237,-1.0097825,-1.0610801,-0.8192336,0.165001,-0.2973425,1.3685725,1.0077006,0.7899807,0.2857143
30/01/2019,1.3286804,1.363712,3.0266301,1.2305789,2.1603088,0.7375377,0.4333644,1.554553,1.0155156,0.831581,0.6512007
31/01/2019,0.7101756,1.1311104,-0.1159286,3.7351443,1.0901709,1.8191954,-0.2691041,0.4542354,-1.5389151,0.9479572,2.0733007
01/02/2019,1.8330112,0.2233101,0.6052478,-0.3404255,-1.7749144,-0.2664525,0.5117469,0.1987611,0.4521229,-0.6667293,-0.298916
04/02/2019,0.1710329,-0.3427886,1.6005811,0.9525061,0.6369954,0.6075245,0.3749132,1.2976494,-0.2265343,0.6522972,0.2095073
05/02/2019,0.1644942,-0.0802591,0.8848292,0.9109839,0.9570783,-0.0181884,-0.1429494,0.8746879,0.8006453,0.6011083,0.1189532
06/02/2019,-0.7649932,0.3633686,0.2417775,-1.4895538,-0.5141328,0.0636711,-0.2724544,-0.017795,-0.6786995,-0.7609,-0.1008101
07/02/2019,-2.1283281,-1.0556704,-1.4396806,-1.0276887,-0.8733982,-0.0745387,-0.9353584,-0.7459064,-1.3875627,0.7996613,1.2722096
08/02/2019,-0.7213031,0.1829579,0.4902788,0.3505291,-0.5071891,0.5421731,-0.5492194,0.119003,-0.0514419,0.097998,0.4911032
11/02/2019,0.4592101,-0.1316814,0.0041987,-0.6261122,0.1813849,0.2135283,0.2514511,0.5536017,0.1877081,0.2237762,-0.0849919
12/02/2019,1.1846256,1.3445362,1.3628348,1.1407348,1.6590931,0.8757674,1.5611814,1.5577434,2.2452557,-0.7023909,0.1736726
13/02/2019,1.2895289,0.2459662,0.1391731,-0.104918,0.6181175,0.2506041,0.1984951,0.6329921,0.1034432,0.5808779,-0.3042848
14/02/2019,0.1528572,0.2339946,0.1224345,0.2166207,-0.4396265,-1.2159629,-1.1586658,-0.5878159,-0.552111,0.4471147,-0.3123115
15/02/2019,1.5868702,1.4715751,0.7907196,0.3995546,0.5229092,0.9579929,2.0182246,1.3355859,1.3597364,0.5146752,0.2812489
19/02/2019,0.2901891,-0.2486913,0.0163953,0.3066284,0.4739501,0.4977262,0.1918903,-0.0707747,0.5799479,0.1060983,0.5396194
20/02/2019,0.4268418,-0.1288576,0.040162,-0.0650407,0.1369122,-0.0748236,0.5791286,0.4879047,1.6861295,-0.6635639,0.4449153
21/02/2019,-1.5468552,-0.8797928,0.0499775,-0.6313049,-0.2010662,0.2799073,-0.4465804,-0.410356,-0.406667,0.1391659,0.7487872
22/02/2019,0.3320811,0.9338213,1.2864817,1.0479434,0.5825399,-0.2844596,-0.2345387,0.63537,0.405452,0.5929495,0.6071391
25/02/2019,0.1489419,0.0476609,0.4947974,0.0842624,-0.3078966,-0.511705,0.4199667,0.3813155,0.6501131,-0.8104997,-0.6450942
26/02/2019,-0.2767852,-0.3157197,0.1979099,0.1295253,0.1492572,0.0430108,-0.2363798,-0.2942413,-0.5946961,-0.2182088,-0.150103
27/02/2019,0.3852607,-0.489135,-0.1027741,-0.3880732,-0.0401247,-0.0877759,0.3554097,0.3575667,-0.2547588,-0.3861902,0.1118725
28/02/2019,-0.9718353,-0.3013268,-0.316677,-0.0064931,-0.5619717,0.3245182,-0.2792345,-0.3734072,-1.2655685,0.3036106,0.4085766
01/03/2019,1.8148102,1.4139048,0.7087395,0.7792208,0.9157699,-0.1697763,0.5418203,0.0858932,-0.1598605,-0.1257334,0.1878065
04/03/2019,0.202599,-1.3364502,-0.3899057,0.0257732,-0.1611484,-0.1163603,-0.6181505,-0.4774685,0.4454148,0.4103138,0.2117541
05/03/2019,-0.3124745,-0.0707955,-0.2893542,0.7279052,0.2026192,-0.0412216,-0.3258071,-0.6412467,-0.504304,0.2600418,-0.1697381
06/03/2019,-1.2763516,-1.4735888,-0.5473379,-0.0127902,-0.5609313,-0.096821,-0.7131755,-0.9420416,0.1951703,-0.2593673,0.0346993
07/03/2019,-0.5706815,-0.7938334,-0.9207625,-0.8122801,-1.3740493,-0.5599526,-1.0636339,-0.5862113,-0.8896383,-0.0742977,0.2601547
08/03/2019,-1.9535408,-0.2454675,-0.0253599,-0.0580346,-0.6569904,0.1227282,0,-0.249968,0.2053388,0.1208235,0.3598118
11/03/2019,1.5369223,1.1731995,2.1675981,1.8646364,1.5278722,1.3285264,0.9889701,0.8899312,1.4139344,1.5363193,0.7308329
12/03/2019,0.5786285,0.6693287,0.5197905,0.5637193,0.2321418,-0.0231267,0.1797276,-0.910741,0.334844,0.4708356,0.6160164
13/03/2019,1.0859823,1.104326,0.6852207,0.2519368,0.386007,0.7010801,0.7291211,0.9158981,0.5264823,0.4959279,0.1462585
14/03/2019,0.0577367,-0.2540148,0.2033759,-0.3958032,-0.3110616,-0.2809535,0.4110152,-0.3471116,-0.7927423,0.0407461,-0.1358557
15/03/2019,-0.0824334,0.4914028,1.2161991,0.0126151,0.7104203,0.4996988,0.6367399,-0.2476592,0.2019328,-0.3801421,0.4693399
18/03/2019,1.3880868,-0.1511113,0.4080709,-0.8009586,1.0495387,0.268002,1.025896,0.8697602,0.1554628,-0.5087903,-0.4096002
19/03/2019,-0.2888704,0.7839598,0.2004865,-0.0254307,0.4989534,-0.1213336,-0.7649638,-0.4128688,-0.1465981,-0.2922241,-1.1794697
20/03/2019,0.8895236,-0.6715353,-0.2753112,1.163752,0.3726386,-0.382049,-2.0871839,-0.6298434,-0.0489378,0.4258827,0.2854883
21/03/2019,0.6895715,0.3464886,2.4714208,0.8926326,1.3246296,1.1911915,-0.3015654,0.9467418,1.0425967,1.7875057,1.0529565
22/03/2019,-2.6229113,-1.798514,-2.3457896,-1.2647975,-2.0522925,-0.2340366,-2.7707867,-2.2699455,-2.9929025,-0.4748678,0.6889998
25/03/2019,-0.0061874,-0.0705138,-0.3971184,-0.1893103,0.5594232,-0.0122545,-0.3918402,0.2439778,-0.1616079,0.0585164,0.1179802
26/03/2019,1.4458676,0.6846572,0.5586505,0.4488841,0.4405534,0.8526657,1.1324623,0.7041911,0.5709577,0.6702956,0.6969462
27/03/2019,-0.7014476,-0.8125923,-0.5462361,-0.541289,-0.2562352,-0.3992917,-0.4384828,0.1047289,-0.0877912,-0.3485566,-0.6687174
28/03/2019,0.372653,0.2644896,0.3752594,-0.4999367,0.5788517,0.4218085,0.8287358,0.7661355,0.9519067,0.7174888,-1.2454558
29/03/2019,-0.1550356,1.1808737,0.9770012,0.2862049,0.5152914,0.6890686,0.3193763,1.0062933,0.7543447,-0.1068566,0.6033131
01/04/2019,1.3668403,0.1665929,1.4039841,1.4523085,1.1728806,-0.2085811,2.4204686,2.0716048,1.5002736,-0.2807987,-0.7115026
02/04/2019,-0.7014149,-0.238668,0.3028693,0.400075,-0.0252257,-0.8447055,-0.0114278,-0.0635206,0.4028597,0.8581773,0.1091964
03/04/2019,-0.9600942,-0.1215032,0.8324567,0.3673495,0.7075937,-0.6254246,0.3177288,-0.2650957,1.3280588,-0.1063594,-0.1533899
04/04/2019,0.8566803,-0.2423591,-0.4375596,0.6637717,0.7080687,0.3663967,0.4876159,0.6031026,1.0066927,-0.2883634,-0.3925987
05/04/2019,1.694743,0.70332,0.4266675,0.0369754,0.6273729,0.2724843,0.0884334,0.2951083,-0.0496949,0.7608115,1.0042156
08/04/2019,0.4895594,-0.016897,0.4060891,-0.1540073,0.389126,0.4285192,0.1495242,-0.4405897,0.0497196,-0.5033779,-0.7261622
09/04/2019,-1.2885265,-0.3905737,-0.522566,0.0246792,-0.9037273,-0.1509028,-0.8777089,-1.3972488,-0.7813147,-0.3150934,0.2631939
10/04/2019,0.4210145,0.132901,0.7034209,0.3022453,0.48732,0.3213703,0.3354786,-0.0141234,-0.0306083,0.730122,-0.3784134
11/04/2019,0.0341016,-1.2105238,-0.1238806,0.1475924,0.1236586,0.1125522,0.559536,0.8836224,-0.0584519,-0.1414302,0.5509548
12/04/2019,0.184487,-0.9699949,0.6933963,1.228124,0.5487955,0.2819289,1.9271222,1.2834874,1.3117585,0.5355404,0.5002893
15/04/2019,-0.5684548,0.3444593,-0.0371024,0.1759175,0.2050756,0.6881802,-0.6257906,-0.5161052,-0.4618303,-0.5987233,0
16/04/2019,0.6401482,-2.0251417,0.4862225,0.2119414,0.4775305,-0.0582411,1.366651,0.5882625,0.4722583,-2.382745,-1.3850322
17/04/2019,-0.0860103,-2.8871468,0.5806437,0.1510665,0.1941356,0.3633621,0.1828476,0.1458218,-0.6074766,-0.9936028,-0.2129048
18/04/2019,-0.526516,0.1380673,0.2827701,0.1387716,-0.0529397,-0.0358631,-0.2418858,1.1142958,0.1133881,0.7515351,0.0172064
22/04/2019,2.0528095,0.065416,0.227043,0.7230222,-0.2161086,-0.0375844,-0.2579024,-0.3183265,-0.6740331,-1.0461203,-0.1135425
23/04/2019,0.0354974,1.5951081,1.1275284,0.8554166,1.2177126,-0.1145045,0.5834383,0.8880779,0.439426,1.1169333,0.3720161
24/04/2019,-1.847179,-0.1366134,-0.0079485,-0.747331,-0.0283197,0.0855491,-0.1406192,-0.3105028,-0.5648779,0.7727624,0.5456605
25/04/2019,-0.2791781,1.1320717,-0.0014453,1.0816302,-0.4752762,-0.7453501,0.2596317,-1.986755,-1.2949039,-0.1759213,0.4334767
26/04/2019,-1.2145015,0.963546,-0.3526572,0.7626367,0.9266287,0.9180158,0.9414708,0.7204122,0.8238115,0.6823317,0.1597281
29/04/2019,-0.2507799,-0.2106755,-0.0058017,0.8507393,-0.3478206,0.0870411,0.9261675,0.271094,-0.1846825,-1.0591984,-0.6345005
30/04/2019,0.0286158,0.5350975,0.2132258,-2.5597766,-0.2012452,1.2277471,0.157253,0.5025356,0.8774635,1.1884781,1.6732115
01/05/2019,-2.1741796,-0.2961243,-0.271393,-0.6686966,-1.1311362,-1.1724277,-0.856006,-0.7507941,-1.8369275,0.0403461,-1.0646516
02/05/2019,-1.7128295,0.4746236,-0.5391833,-0.5048987,-0.0254948,-0.0954524,0.1583617,-0.1316938,-0.5435552,0.147876,-0.2817571
03/05/2019,0.8415863,0.7612203,0.9463147,1.1599106,1.3972565,0.7370504,0.8273771,1.2389408,0.9905781,0.662222,0.6468085
06/05/2019,-0.0653319,0.5819416,-0.8167395,-0.1851299,-0.6360817,-0.1625906,-0.665922,-0.9647861,-1.3810987,-0.4267236,-0.6392694
07/05/2019,-0.6242224,-1.9473278,-2.1162325,-1.3581429,-1.457483,-1.0008821,-1.6911033,-2.0431884,-1.8205722,-1.7767064,-0.3131808
08/05/2019,-0.059419,0.1185963,-0.1675092,-0.3578577,-0.0663534,-0.1525069,-0.2859657,0.0093674,-0.1018864,0.0454483,-1.379593
09/05/2019,0.0679478,-0.2077831,-0.679364,-0.182615,-0.4273001,-0.2145223,-0.1389808,-0.1998189,-0.8042661,0.3270795,-0.0900277
10/05/2019,0.0827551,-0.068108,0.1786988,0.2134407,0.045172,1.1695102,0.5213511,0.378539,1.2719955,1.13199,1.732862
13/05/2019,-1.583768,-1.7447521,-3.7107545,-2.5193209,-2.9466781,-0.8278934,-2.8745357,-2.8423612,-2.1755526,0,1.1071745
14/05/2019,1.0922252,0.4082603,1.598792,0.2434609,0.8728497,0.3719766,0.7964702,1.0681979,0.815443,0.3537049,-0.8659321
15/05/2019,0.4602992,0.2694221,0.9837121,2.1110973,0.7807438,0.7958466,-0.4803915,0.1221951,-0.2382423,0.6424556,-0.1359527
16/05/2019,0.3754614,0.7519611,0.9877854,0.9635909,1.0035085,0.7488987,1.0962488,0.8654166,1.3385223,0.527529,0.581989
17/05/2019,-1.0482047,-0.1670493,-0.821113,-0.4771972,-0.8015189,-0.1883556,-0.5957295,-1.1015604,-0.497498,-0.1675707,0.4838764
20/05/2019,0.0683425,-0.0371842,-1.7452033,-1.1714008,-0.6948976,-0.2224094,0.1369187,-0.2812381,-1.4590217,-1.6210963,0.1683728
21/05/2019,1.0735247,0.8222718,1.198011,0.9580544,0.5694449,-0.3090277,0.8562527,1.1823005,1.5102961,0.8396193,0.0605123
22/05/2019,-1.5794586,0.6349761,-0.5667751,0.0304155,-0.9005085,0.5505209,-0.5000556,-0.8157352,-0.6576832,0.4096353,0.8164225
23/05/2019,-3.1259386,-0.368548,-1.7284045,-1.2588178,-1.3383145,-0.0657008,-1.4898369,-1.5924932,-1.5300418,0.5099552,0.8198087
24/05/2019,0.1528138,0.122981,0.0491155,0.0061588,0.1392106,-0.3995212,0.7686552,0.0451759,0.4990139,0.1500044,-0.2082438
28/05/2019,-1.1012339,-1.4091591,-0.330393,0.1662766,-0.4893402,-1.7889784,-1.0958103,-0.9482647,-0.9187405,-1.0969163,-1.6131169
29/05/2019,-0.6238261,-0.9545018,-0.5973043,-1.1066708,-0.8840261,-0.7065676,-0.1092026,-0.4542494,-0.057016,-1.1580776,-1.339932
30/05/2019,-1.1834852,0.5229535,0.60168,-0.0248679,0.505153,0.3280282,-0.4463981,0.3876286,0.1170995,0.6489117,-0.1364955
31/05/2019,-1.6143355,-0.7813347,-1.6019201,-2.0458927,-1.4360401,-1.4064284,-1.4778889,-1.4630649,-1.2356046,0.7745691,0.4442166
03/06/2019,1.3677389,0.3048659,-1.7567138,-2.7869477,-1.1758144,1.3247241,0.685011,0.7093254,3.4191668,0.4398436,1.0341895
04/06/2019,1.6095523,1.6850317,3.2640782,1.7436165,2.6341553,0.7792478,2.7075646,2.3658244,2.7599977,-0.5573495,0.0404054
05/06/2019,-1.0807532,0.6747218,1.377609,0.1219512,0.4365489,1.1185951,0.5681053,1.0713713,0.7829019,2.326409,2.1406213
06/06/2019,1.7262919,0.3162415,1.086184,0.4359254,0.4949887,0.810549,0.3684105,0.0063474,1.1283738,0.1478004,0.4382641
07/06/2019,0.4108518,1.2754389,1.9251051,1.4744367,1.5788303,1.019789,-0.1957644,0.8600171,0.7008691,0.2604393,-0.7709974
10/06/2019,0.3335631,0.3103225,0.9814875,-0.1446723,1.0540718,0.0016686,0.8871255,0.1258574,0.1447661,-0.3030565,-0.598446
11/06/2019,0.1241162,-0.2476798,0.0185628,0.2897638,0.3346945,0.4071281,0.0022094,-0.8971781,-0.0667186,0.1780441,-0.6918574
12/06/2019,-1.4366353,0.512762,-0.5768246,-0.2826456,-0.1079541,0.0415448,-0.947794,0.201354,0.3115611,0.2600893,1.3330654
13/06/2019,1.2464627,-0.1145226,0.2187775,1.1400857,0.8980677,0.1063105,0.2341973,0.5363924,0.5768164,0.0864715,0.152046
14/06/2019,-0.7386704,-0.2908988,-0.8284967,0.3861244,0.2420659,0.0331868,0.2581277,-0.3903115,-0.4687328,0.3283079,0.9933993
17/06/2019,0.9095379,0.4666058,0.1660318,1.0608599,0.1004392,-0.210666,-0.9344135,-0.3239007,-0.9391102,1.123789,-0.3365903
18/06/2019,1.3553316,0.8238822,1.7183187,0.4112953,0.7482681,-0.5734898,1.3129005,1.8942396,0.7662407,-0.3363706,-0.3114958
19/06/2019,-0.222868,0.9569378,0.4350423,0.1834077,0.2383879,0.40961,-0.2078726,-0.018668,-0.4662393,0.679284,0.8091307
20/06/2019,2.2095697,0.402379,1.4316235,0.6346494,0.6553288,0.8092178,0.4963879,1.6150866,1.2073052,0.5304252,0.5416164
21/06/2019,0.8205853,0.4368631,-0.4588916,0.4002183,-0.3622846,-0.3237315,-0.2690187,-0.5098994,-0.3223318,-1.0974632,0.4673049
24/06/2019,-0.9265359,-0.4976271,0.1512452,0.1087153,-0.5122044,0.266786,-0.333864,-0.2308616,0.4477488,-0.45666,0.0161504
25/06/2019,-0.8258081,-0.4112063,-1.8376134,-1.5987934,-1.073116,-0.0528847,-0.3549482,-0.7312107,0,-1.3505402,-0.6233045
26/06/2019,1.5356,-1.2470822,1.0931791,-0.5150215,0.4122718,-1.3839972,-0.162522,0.2020202,-0.1843546,-1.9557564,-2.1513763
27/06/2019,-0.7945299,0.6243526,0.2780217,0.4314064,0.5908073,0.0888665,0.9209705,0.094603,0.3473371,0.7269826,0.1262081
28/06/2019,1.1916776,0.3687309,0.1430031,0.7793324,0.2480811,0.0686848,1.4030979,0.9730249,0.8570958,0.2992563,0.5207815
01/07/2019,0.0976065,0.5715778,1.4462027,0.7489496,0.8735379,0.4620484,1.1374532,0.2393776,0.6863867,-0.2852003,-0.31349
02/07/2019,-1.7382456,0.4274059,0.2872717,1.0637012,0.3187117,0.848192,-0.1831344,-0.1331803,-0.1379646,1.8173018,1.2413519
03/07/2019,0.6018898,0.9084111,0.6781676,0.7116374,0.7461751,1.3565988,0.5957392,0.5242343,0.5065691,1.4693807,0.8435783
05/07/2019,0.1093646,-0.7282375,-0.1927618,0.1900125,0.1151428,-0.493968,0.3819333,-0.5199756,-0.5282734,-0.5664636,-0.1686013
08/07/2019,0.0985348,-0.7455603,-0.7304888,-0.8949209,0.1854672,0.1703885,-0.6327085,-0.7357562,-1.0567387,0.3726548,0.1136733
09/07/2019,0.0855981,0.1104921,0.3144473,0.2810669,0.3278451,-0.5838962,0.3484845,-0.2115536,-1.0132545,0.5249008,0.0616383
10/07/2019,1.4026085,0.3626448,0.8022615,1.2642376,0.3886237,0.7353909,-0.4608888,-0.2893751,-0.1881259,0.52216,0.3177279
11/07/2019,0.1834437,0.0194067,0.3386557,-0.088334,0.1642947,0.2482403,0.5965456,0.7092419,0.4296247,-1.2120444,0.0355504
12/07/2019,0.3704249,-1.1771119,0.795313,0.6306731,1.0630882,0.3339687,0.6122755,1.7767984,1.0239285,-0.3932969,-0.6396795
15/07/2019,-0.9268385,0.20756,0.2997501,0.0644292,0.3388008,0.2029616,-0.5298211,-0.4103263,0.1748443,0.1244635,0.3706714
16/07/2019,-1.1259974,-0.502897,-0.9091609,-0.0643877,-0.1789379,0.0113428,-0.2588346,0.650713,0.188175,-0.1843199,-0.5701513
17/07/2019,-1.1473831,0.0187547,-0.2931205,-0.8844374,-0.9003443,-0.1312378,-0.8836082,-2.1736503,-0.8846667,-0.403676,0.4333236
18/07/2019,-0.0086619,0.5447215,0.8054404,-0.88642,-0.2176779,0.8209088,0.8200801,0.2470546,0.4284302,-0.1466023,0.7915396
19/07/2019,0.4894423,-1.0630263,-0.5537519,-1.3176723,-0.7025953,-0.6758388,-0.485041,0.4605456,0.2488515,-1.6884014,-1.4483425
22/07/2019,0.4439559,-0.1526847,1.2224939,0.1570902,0.1609044,-0.5330093,0.209196,0.108859,-0.2536894,-0.0439232,-0.182887
23/07/2019,0.2682001,0.6173364,0.5549971,0.3016227,0.5766775,0.6287055,1.1363392,1.2374987,1.985451,1.0150723,-0.6118309
24/07/2019,0.4044338,0.0328352,0.8581009,0.8841042,0.5354876,-0.6361076,0.9150299,0.4039273,-0.0214523,-0.0739516,0.0724232
25/07/2019,-1.1593956,-0.5523877,-0.7909138,-0.0775009,-0.6334593,-0.039095,-0.5925395,-0.2079315,-0.7751314,-0.483218,-0.299352
26/07/2019,-0.4980917,0.4168278,0.5585391,3.2456297,0.2213818,1.1879736,0.9906241,-0.1675978,0.0432491,0.328084,0.4124324
29/07/2019,-0.3337234,0.4075845,-0.0503688,-0.4738515,-0.5808662,0.251232,-0.7834653,-0.1769537,-0.3350355,0.4621757,0.492886
30/07/2019,1.0936685,-0.4283777,-0.6972345,-0.6677118,-0.6881512,0.1831325,-0.1841816,0.3833217,0.5909941,0.8897183,-0.765131
31/07/2019,-0.5333907,-0.9891318,-1.4689116,-1.1105915,-1.1797241,-1.9899301,-0.4326709,-1.0535054,-1.4849751,-0.3011271,-0.5239052
01/08/2019,-2.2790668,0.1005654,-0.5340953,-0.4906017,-1.2986196,-0.4842694,-2.321866,-1.9830072,-0.5662855,0.22437,1.0069559
02/08/2019,-1.3453411,-0.2217799,-1.6818227,-0.7959608,-0.9111182,0.1183685,-0.2158979,-0.6489565,-1.2133051,0.7620114,0.0524693
05/08/2019,-2.9651228,-2.3395646,-4.0683371,-2.9159931,-2.7274091,-2.6929835,-3.254218,-2.7662907,-1.8242077,-1.9525742,-1.51098
06/08/2019,-0.0647204,1.2692947,1.6086577,1.3506846,1.4641885,0.9669417,1.5067658,1.4966008,0.0822672,1.1765731,1.301208
07/08/2019,-0.7563317,-0.0307344,0.638753,-0.4198868,0.3148888,1.1615858,-1.21289,-0.112693,1.3208617,0.9346197,0.21682
08/08/2019,2.8922345,1.3786676,2.3880268,2.224395,1.9829844,1.2093776,1.6625741,1.6652895,1.8883232,1.5660337,1.0227496
09/08/2019,-1.2525765,0.1810066,-1.2462558,-0.8010521,-0.971152,-0.5778743,-0.2969397,-0.8346358,-0.7056369,0.0672212,0.0356934
12/08/2019,-1.4152675,-1.0055623,-1.2561644,-0.9762565,-1.3900946,-0.6452672,-1.8758474,-1.3633641,-1.620396,-0.1637417,-0.1751598
13/08/2019,1.0144489,1.2890711,2.4706272,1.4970789,1.6738039,1.1931518,1.1846248,1.1473131,1.1776941,0.0799024,0.0422421
14/08/2019,-4.1183923,-2.8340157,-3.1083539,-3.0639165,-3.1385628,-1.5857204,-3.5592765,-2.9937282,-3.2558269,-1.5757627,-0.9386774
15/08/2019,-0.5164917,0.3475931,-0.1862225,0.4762788,-0.0750469,1.511707,0.3110348,-0.2328839,-0.0086145,1.3362934,1.2590577
16/08/2019,1.1856467,1.1939779,1.8790789,1.1758188,1.0934152,1.1246608,1.8581081,1.8951698,1.7575096,0.6277385,0.356183
19/08/2019,2.1430447,0.9867477,1.55623,1.3933678,1.2454661,0.9375707,0.9859379,1.0044536,0.7732686,0.9001465,0.6904785
20/08/2019,-0.9625943,-0.8578083,-0.5265994,-0.9901584,-0.0776934,-1.212325,-1.3969811,-0.6962838,-1.2154139,-0.8091286,-0.1794469
21/08/2019,0.7525537,0.7487203,1.179385,0.3939633,1.8272138,0.3436816,0.4562876,0.6708194,0.5273006,0.4978038,0.6741357
22/08/2019,-0.4823452,-0.4881702,-0.2612513,-0.1690413,-0.0615111,0.4329774,0.6245458,0.1396161,-0.6993796,0.4287379,0.0669622
23/08/2019,-3.3739589,-2.3185148,-3.3049689,-2.600387,-2.7548443,-1.6407947,-2.5345882,-2.702874,-2.4366693,-1.2890123,-1.0515582
26/08/2019,0.4504724,0.9693116,1.394409,1.5273811,1.0192278,1.1251942,1.0791034,0.7392692,0.2939978,1.0203225,1.1818884
27/08/2019,-0.622985,-0.548575,-0.1335815,0.0978474,-0.4083308,-0.2911067,-0.696449,-0.4348107,0.0957771,-0.3907062,0.1368599
28/08/2019,1.4025759,0.7069814,0.0950209,0.507087,1.0933466,0.940749,0.9135791,1.0568697,0.8640687,0.3379929,-0.2606319
29/08/2019,1.4505304,0.7704844,1.7270085,1.3373047,1.4752902,-0.0032137,1.4791276,1.767125,1.1671362,0.7319305,0.6437221
30/08/2019,0.0829895,0.1665072,0.0129211,-0.0779797,-0.5603899,-0.1671193,0.3964946,0.4356886,0.670607,0.0908265,0.0474954
03/09/2019,-0.552015,-0.6286184,-1.2632334,-1.0265338,-0.3710911,0.5070259,-1.1062493,-1.417704,-0.8806594,1.30754,1.753331
04/09/2019,1.3912712,0.0144209,1.7090103,1.607327,0.8612777,0.922456,1.0823198,1.3041676,1.0792801,0.8468711,0.1461852
05/09/2019,1.2711466,0.9756707,2.1277052,1.599809,1.9004285,-0.7347107,1.8967878,1.7658168,0.2056628,-0.940692,-1.1895149
06/09/2019,0.5173894,0.3122442,-0.1518619,-0.2232667,0.2128742,0.4747822,0.0154205,0.1639294,0.4779577,0.2160091,-0.3331762
09/09/2019,1.8534761,-0.9176837,-0.7198127,0.2237663,0.3036081,-0.2688856,1.5374111,0.281003,-0.5036656,-0.8703079,-0.6212747
10/09/2019,1.2939923,0.292126,-0.4913554,-0.0293772,-0.3822354,-0.6094156,0.4034795,0.9992302,0.9843073,-1.3661538,0.0983752
11/09/2019,0.0223724,1.0113454,1.0102658,0.9462239,0.159703,0.4076981,0.594145,0.9603805,0.9635736,-0.3161135,0.9764449
12/09/2019,-0.6329963,-0.1200707,0.4979737,0.3667909,0.5228663,0.3037327,0.4639175,0.0754956,0.7226789,0.5591254,0.1350036
13/09/2019,0.8013506,-0.0691,-0.6709252,-0.0464064,-0.1884888,-0.7538449,0.8380366,0.5160005,1.1364881,-1.2738589,-0.5706402
16/09/2019,3.2915746,-0.2320713,-0.27159,-0.7660612,-1.3054022,-0.9570915,-0.4854986,-0.1501028,-1.6273591,1.0171059,0.0819879
